"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.225369791E1,2.154781483E-2,1.077390760E-1,9.832986832E0,9.833600666E0
4.225568152E1,1.197100803E-2,8.858546615E-2,9.859322548E0,9.859727775E0
4.225766514E1,1.915361360E-2,8.619125932E-2,9.856928825E0,9.857324265E0
4.225967926E1,2.154781483E-2,8.858546615E-2,9.849745750E0,9.850167666E0
4.226166287E1,2.154781483E-2,9.576806426E-2,9.847352028E0,9.847841276E0
4.226364648E1,3.830722719E-2,9.097966552E-2,9.847352028E0,9.847846805E0
4.226566061E1,2.873042040E-2,9.576806426E-2,9.852140427E0,9.852647763E0
4.226764422E1,3.351882473E-2,8.379705995E-2,9.856928825E0,9.857342001E0
4.226962783E1,3.112462163E-2,8.379705995E-2,9.859322548E0,9.859727775E0
4.227164196E1,2.154781483E-2,8.619125932E-2,9.854534149E0,9.854934629E0
4.227362557E1,1.436521020E-2,9.576806426E-2,9.849745750E0,9.850221786E0
4.227560918E1,2.394201607E-2,8.858546615E-2,9.840168953E0,9.840596813E0
4.227762331E1,2.394201607E-2,9.097966552E-2,9.830592155E0,9.831042297E0
4.227960692E1,3.112462163E-2,7.422025502E-2,9.837775230E0,9.838104435E0
4.228159053E1,2.394201607E-2,8.379705995E-2,9.844957352E0,9.845343083E0
4.228360466E1,3.351882473E-2,9.097966552E-2,9.847352028E0,9.847829343E0
4.228558827E1,3.112462163E-2,9.097966552E-2,9.840168953E0,9.840638753E0
4.228757188E1,3.591302410E-2,7.661445439E-2,9.837775230E0,9.838139103E0
4.228958600E1,1.675941236E-2,7.900865376E-2,9.847352028E0,9.847683241E0
4.229156961E1,2.394201700E-3,7.661445439E-2,9.852140427E0,9.852438606E0
4.229355323E1,0.000000000E0,8.379705995E-2,9.847352028E0,9.847708561E0
4.229556735E1,2.633621916E-2,7.900865376E-2,9.842563629E0,9.842915968E0
4.229755096E1,2.873042040E-2,9.097966552E-2,9.842563629E0,9.843026035E0
4.229953457E1,2.154781483E-2,9.816227108E-2,9.837775230E0,9.838288552E0
4.230154870E1,2.873042040E-2,9.816227108E-2,9.830592155E0,9.831124218E0
4.230353231E1,2.394201607E-2,9.816227108E-2,9.821015358E0,9.821535100E0
4.230551592E1,2.394201607E-2,9.337386489E-2,9.830592155E0,9.831064745E0
4.230753005E1,3.112462163E-2,1.053448766E-1,9.840168953E0,9.840782048E0
4.230951366E1,2.154781483E-2,9.816227108E-2,9.854534149E0,9.855046597E0
4.231149727E1,1.197100803E-2,8.858546615E-2,9.852140427E0,9.852545949E0
4.231351140E1,1.675941236E-2,8.140286058E-2,9.854534149E0,9.854884606E0
4.231549501E1,9.576806799E-3,9.337386489E-2,9.854534149E0,9.854981161E0
4.231747862E1,1.915361360E-2,7.661445439E-2,9.844957352E0,9.845274089E0
4.231949275E1,2.394201607E-2,7.182604820E-2,9.849745750E0,9.850036728E0
4.232147636E1,1.675941236E-2,7.422025502E-2,9.830592155E0,9.830886616E0
4.232345997E1,2.873042040E-2,8.379705995E-2,9.844957352E0,9.845355892E0
4.232547409E1,3.591302410E-2,8.858546615E-2,9.847352028E0,9.847815955E0
4.232745770E1,2.394201607E-2,1.005564705E-1,9.847352028E0,9.847894536E0
4.232944131E1,3.351882473E-2,9.816227108E-2,9.837775230E0,9.838322053E0
4.233145544E1,3.351882473E-2,9.576806426E-2,9.832986832E0,9.833510312E0
4.233343905E1,1.675941236E-2,9.576806426E-2,9.844957352E0,9.845437403E0
4.233542266E1,2.873042040E-2,9.576806426E-2,9.840168953E0,9.840676907E0
4.233743679E1,3.351882473E-2,9.576806426E-2,9.830592155E0,9.831115764E0
4.233942040E1,3.112462163E-2,9.097966552E-2,9.832986832E0,9.833456975E0
4.234140401E1,4.788403213E-2,8.140286058E-2,9.844957352E0,9.845410330E0
4.234341814E1,3.591302410E-2,6.703764945E-2,9.842563629E0,9.842857440E0
4.234540175E1,2.154781483E-2,7.422025502E-2,9.840168953E0,9.840472447E0
4.234738536E1,2.873042040E-2,9.576806426E-2,9.842563629E0,9.843071459E0
4.234939949E1,2.394201607E-2,7.900865376E-2,9.840168953E0,9.840515261E0
4.235138310E1,1.915361360E-2,7.900865376E-2,9.835380554E0,9.835716541E0
4.235336671E1,2.633621916E-2,8.140286058E-2,9.849745750E0,9.850117328E0
4.235538084E1,2.873042040E-2,8.379705995E-2,9.847352028E0,9.847750471E0
4.235736444E1,3.112462163E-2,7.661445439E-2,9.830592155E0,9.830939967E0
4.235934806E1,3.591302410E-2,6.703764945E-2,9.825803757E0,9.826098069E0
4.236136218E1,4.070143029E-2,7.422025502E-2,9.825803757E0,9.826168364E0
4.236334579E1,2.633621916E-2,7.182604820E-2,9.835380554E0,9.835678076E0
4.236532940E1,2.394201607E-2,6.464344263E-2,9.837775230E0,9.838016745E0
4.236731302E1,1.436521020E-2,6.943184882E-2,9.844957352E0,9.845212664E0
4.236932714E1,1.675941236E-2,9.337386489E-2,9.842563629E0,9.843020794E0
4.237131075E1,1.675941236E-2,1.077390760E-1,9.844957352E0,9.845561124E0
4.237332488E1,2.154781483E-2,1.149216816E-1,9.852140427E0,9.852834226E0
4.237530849E1,2.394201607E-2,1.077390760E-1,9.844957352E0,9.845575970E0
4.237729210E1,1.915361360E-2,9.816227108E-2,9.840168953E0,9.840677198E0
4.237927571E1,2.633621916E-2,1.005564705E-1,9.847352028E0,9.847900647E0
4.238128984E1,1.675941236E-2,1.029506698E-1,9.852140427E0,9.852692561E0
4.238327345E1,3.112462163E-2,1.053448766E-1,9.835380554E0,9.835993947E0
4.238525706E1,3.112462163E-2,1.053448766E-1,9.842563629E0,9.843176575E0
4.238727119E1,4.070143029E-2,8.619125932E-2,9.837775230E0,9.838236988E0
4.238925480E1,2.394201607E-2,9.097966552E-2,9.832986832E0,9.833436864E0
4.239123841E1,1.915361360E-2,8.619125932E-2,9.847352028E0,9.847747852E0
4.239325254E1,3.591302410E-2,1.005564705E-1,9.856928825E0,9.857507150E0
4.239523615E1,1.675941236E-2,9.337386489E-2,9.856928825E0,9.857385324E0
4.239721976E1,2.154781483E-2,9.816227108E-2,9.849745750E0,9.850258448E0
4.239923388E1,1.675941236E-2,1.053448766E-1,9.854534149E0,9.855111451E0
4.240121749E1,2.633621916E-2,1.149216816E-1,9.852140427E0,9.852845862E0
4.240320110E1,2.154781483E-2,9.576806426E-2,9.844957352E0,9.845446719E0
4.240521523E1,1.436521020E-2,9.097966552E-2,9.840168953E0,9.840600016E0
4.240719884E1,1.197100803E-2,1.077390760E-1,9.844957352E0,9.845554137E0
4.240918245E1,2.154781483E-2,9.816227108E-2,9.835380554E0,9.835894000E0
4.241119658E1,2.154781483E-2,9.097966552E-2,9.830592155E0,9.831036758E0
4.241318019E1,2.873042040E-2,9.337386489E-2,9.844957352E0,9.845442061E0
4.241516380E1,2.633621916E-2,1.101332754E-1,9.849745750E0,9.850396656E0
4.241717793E1,2.873042040E-2,1.149216816E-1,9.854534149E0,9.855246102E0
4.241916154E1,3.112462163E-2,1.125274822E-1,9.844957352E0,9.845649620E0
4.242114515E1,1.197100803E-2,9.097966552E-2,9.852140427E0,9.852567766E0
4.242315928E1,9.576806799E-3,8.379705995E-2,9.844957352E0,9.845318630E0
4.242514289E1,1.197100803E-2,7.900865376E-2,9.844957352E0,9.845281658E0
4.242712650E1,2.154781483E-2,8.858546615E-2,9.840168953E0,9.840591279E0
4.242914062E1,2.154781483E-2,9.337386489E-2,9.832986832E0,9.833453769E0
4.243112424E1,3.591302410E-2,9.576806426E-2,9.828198433E0,9.828730625E0
4.243313836E1,3.112462163E-2,8.379705995E-2,9.854534149E0,9.854939573E0
4.243512197E1,2.394201607E-2,9.097966552E-2,9.852140427E0,9.852589584E0
4.243710558E1,2.394201607E-2,9.816227108E-2,9.847352028E0,9.847870380E0
4.243908920E1,2.633621916E-2,9.816227108E-2,9.835380554E0,9.835905656E0
4.244110332E1,2.873042040E-2,9.576806426E-2,9.849745750E0,9.850253210E0
4.244308693E1,2.394201607E-2,1.005564705E-1,9.856928825E0,9.857470806E0
4.244510106E1,1.436521020E-2,1.101332754E-1,9.856928825E0,9.857554543E0
4.244708467E1,2.154781483E-2,1.244984865E-1,9.852140427E0,9.852950582E0
4.244906828E1,3.351882473E-2,1.101332754E-1,9.837775230E0,9.838448777E0
4.245108241E1,3.830722719E-2,9.576806426E-2,9.844957352E0,9.845497662E0
4.245306602E1,3.591302410E-2,9.097966552E-2,9.849745750E0,9.850231388E0
4.245504963E1,2.394201607E-2,1.149216816E-1,9.864110947E0,9.864809424E0
4.245706376E1,2.154781483E-2,1.101332754E-1,9.854534149E0,9.855173106E0
4.245904737E1,4.788403399E-3,9.816227108E-2,9.847352028E0,9.847842440E0
4.246103098E1,1.675941236E-2,1.053448766E-1,9.856928825E0,9.857505987E0
4.246304511E1,2.633621916E-2,1.053448766E-1,9.854534149E0,9.855132391E0
4.246502872E1,2.873042040E-2,9.816227108E-2,9.861717224E0,9.862247608E0
4.246704284E1,2.633621916E-2,9.576806426E-2,9.856928825E0,9.857429228E0
4.246902645E1,3.351882473E-2,8.858546615E-2,9.859322548E0,9.859777482E0
4.247101006E1,3.351882473E-2,8.379705995E-2,9.849745750E0,9.850159227E0
4.247302419E1,4.788403399E-3,9.816227108E-2,9.854534149E0,9.855024204E0
4.247500780E1,2.154781483E-2,9.816227108E-2,9.852140427E0,9.852652999E0
4.247699141E1,3.112462163E-2,9.337386489E-2,9.842563629E0,9.843055736E0
4.247900554E1,2.154781483E-2,7.422025502E-2,9.847352028E0,9.847655300E0
4.248098915E1,1.675941236E-2,7.900865376E-2,9.856928825E0,9.857259716E0
4.248297276E1,2.154781483E-2,7.661445439E-2,9.859322548E0,9.859643766E0
4.248498689E1,2.154781483E-2,9.097966552E-2,9.859322548E0,9.859765855E0
4.248697050E1,1.436521020E-2,8.379705995E-2,9.842563629E0,9.842930819E0
4.248895411E1,1.915361360E-2,9.337386489E-2,9.835380554E0,9.835842424E0
4.249096824E1,2.633621916E-2,9.816227108E-2,9.830592155E0,9.831117513E0
4.249295185E1,9.576806799E-3,8.858546615E-2,9.837775230E0,9.838178723E0
4.249493546E1,4.788403399E-3,6.943184882E-2,9.842563629E0,9.842809685E0
4.249694958E1,1.675941236E-2,5.746084079E-2,9.847352028E0,9.847533934E0
4.249893320E1,1.197100803E-2,6.943184882E-2,9.852140427E0,9.852392353E0
4.250091681E1,2.394201700E-3,8.858546615E-2,9.840168953E0,9.840567978E0
4.250293093E1,2.394201700E-3,9.337386489E-2,9.840168953E0,9.840612249E0
4.250491454E1,7.182605099E-3,8.858546615E-2,9.868899345E0,9.869299533E0
4.250689815E1,1.197100803E-2,9.337386489E-2,9.871294022E0,9.871742888E0
4.250891228E1,2.154781483E-2,9.097966552E-2,9.861717224E0,9.862160423E0
4.251089589E1,1.436521020E-2,9.097966552E-2,9.859322548E0,9.859752774E0
4.251287950E1,1.915361360E-2,1.053448766E-1,9.847352028E0,9.847934117E0
4.251489363E1,2.154781483E-2,9.816227108E-2,9.849745750E0,9.850258448E0
4.251687724E1,2.394201607E-2,7.900865376E-2,9.861717224E0,9.862062776E0
4.251886085E1,9.576806799E-3,1.029506698E-1,9.864110947E0,9.864652823E0
4.252087498E1,1.675941236E-2,8.619125932E-2,9.856928825E0,9.857319903E0
4.252285859E1,2.873042040E-2,8.619125932E-2,9.852140427E0,9.852559330E0
4.252484220E1,3.351882473E-2,1.005564705E-1,9.847352028E0,9.847922475E0
4.252685633E1,2.154781483E-2,9.576806426E-2,9.856928825E0,9.857417598E0
4.252883994E1,1.436521020E-2,1.005564705E-1,9.856928825E0,9.857452198E0
4.253082355E1,9.576806799E-3,9.097966552E-2,9.864110947E0,9.864535153E0
4.253283768E1,1.436521020E-2,1.029506698E-1,9.849745750E0,9.850294237E0
4.253482128E1,1.915361360E-2,1.101332754E-1,9.856928825E0,9.857562684E0
4.253683541E1,3.112462163E-2,1.005564705E-1,9.852140427E0,9.852702742E0
4.253881902E1,4.070143029E-2,9.337386489E-2,9.830592155E0,9.831119845E0
4.254080263E1,3.830722719E-2,1.005564705E-1,9.842563629E0,9.843151825E0
4.254278624E1,2.154781483E-2,1.077390760E-1,9.842563629E0,9.843176866E0
4.254480037E1,2.154781483E-2,7.900865376E-2,9.844957352E0,9.845297961E0
4.254678398E1,1.915361360E-2,8.858546615E-2,9.861717224E0,9.862133687E0
4.254879811E1,1.197100803E-2,8.858546615E-2,9.859322548E0,9.859727775E0
4.255078172E1,1.675941236E-2,7.182604820E-2,9.849745750E0,9.850021889E0
4.255276533E1,1.915361360E-2,7.900865376E-2,9.830592155E0,9.830928306E0
4.255477946E1,1.675941236E-2,7.422025502E-2,9.835380554E0,9.835674871E0
4.255676307E1,1.436521020E-2,9.097966552E-2,9.852140427E0,9.852570966E0
4.255874668E1,1.436521020E-2,7.661445439E-2,9.864110947E0,9.864418934E0
4.256076081E1,2.394201607E-2,8.140286058E-2,9.861717224E0,9.862082247E0
4.256274442E1,3.112462163E-2,6.943184882E-2,9.835380554E0,9.835674871E0
4.256472803E1,2.394201607E-2,6.943184882E-2,9.816226959E0,9.816501705E0
4.256674215E1,3.112462163E-2,7.422025502E-2,9.837775230E0,9.838104435E0
4.256872576E1,2.633621916E-2,8.379705995E-2,9.842563629E0,9.842955569E0
4.257070938E1,2.873042040E-2,7.661445439E-2,9.849745750E0,9.850085612E0
4.257272350E1,2.633621916E-2,8.140286058E-2,9.854534149E0,9.854905546E0
4.257470711E1,1.915361360E-2,8.858546615E-2,9.866505623E0,9.866921883E0
4.257669072E1,1.915361360E-2,1.101332754E-1,9.866505623E0,9.867138866E0
4.257870485E1,2.633621916E-2,1.077390760E-1,9.854534149E0,9.855158274E0
4.258068846E1,2.633621916E-2,1.029506698E-1,9.847352028E0,9.847925385E0
4.258267207E1,2.633621916E-2,1.077390760E-1,9.844957352E0,9.845582083E0
4.258468620E1,2.873042040E-2,1.005564705E-1,9.847352028E0,9.847907341E0
4.258666981E1,3.112462163E-2,1.077390760E-1,9.840168953E0,9.840807969E0
4.258865342E1,1.915361360E-2,1.005564705E-1,9.840168953E0,9.840701372E0
4.259066755E1,1.436521020E-2,1.029506698E-1,9.847352028E0,9.847900647E0
4.259265116E1,3.112462163E-2,1.053448766E-1,9.852140427E0,9.852752776E0
4.259463477E1,3.591302410E-2,9.337386489E-2,9.861717224E0,9.862224649E0
4.259664890E1,3.591302410E-2,1.173158810E-1,9.847352028E0,9.848116303E0
4.259863251E1,4.070143029E-2,1.029506698E-1,9.842563629E0,9.843186183E0
4.260064663E1,2.633621916E-2,1.029506698E-1,9.835380554E0,9.835954610E0
4.260263024E1,2.394201607E-2,1.101332754E-1,9.837775230E0,9.838420810E0
4.260461385E1,2.873042040E-2,8.379705995E-2,9.859322548E0,9.859720508E0
4.260662798E1,3.591302410E-2,7.900865376E-2,9.852140427E0,9.852522677E0
4.260861159E1,2.633621916E-2,8.858546615E-2,9.840168953E0,9.840602929E0
4.261059520E1,1.915361360E-2,7.900865376E-2,9.837775230E0,9.838111135E0
4.261260933E1,1.197100803E-2,8.619125932E-2,9.854534149E0,9.854918342E0
4.261459294E1,2.633621916E-2,8.619125932E-2,9.859322548E0,9.859734461E0
4.261657655E1,2.394201607E-2,8.619125932E-2,9.861717224E0,9.862122934E0
4.261859068E1,1.675941236E-2,9.816227108E-2,9.854534149E0,9.855037291E0
4.262057429E1,2.394201607E-2,1.149216816E-1,9.847352028E0,9.848051694E0
4.262255790E1,3.591302410E-2,1.149216816E-1,9.830592155E0,9.831329456E0
4.262457203E1,2.873042040E-2,1.005564705E-1,9.844957352E0,9.845512800E0
4.262655564E1,2.633621916E-2,9.337386489E-2,9.864110947E0,9.864588032E0
4.262853925E1,1.436521020E-2,8.379705995E-2,9.852140427E0,9.852507259E0
4.263055338E1,2.633621916E-2,7.661445439E-2,9.842563629E0,9.842897041E0
4.263253698E1,2.394201607E-2,7.900865376E-2,9.842563629E0,9.842909853E0
4.263452060E1,1.675941236E-2,8.140286058E-2,9.847352028E0,9.847702740E0
4.263653472E1,4.788403399E-3,1.005564705E-1,9.842563629E0,9.843078448E0
4.263851833E1,2.394201700E-3,8.379705995E-2,9.844957352E0,9.845314263E0
4.264050194E1,2.394201700E-3,7.661445439E-2,9.847352028E0,9.847650353E0
4.264251607E1,2.394201607E-2,7.900865376E-2,9.852140427E0,9.852486314E0
4.264449968E1,1.197100803E-2,9.097966552E-2,9.844957352E0,9.845385003E0
4.264648329E1,9.576806799E-3,1.053448766E-1,9.842563629E0,9.843132025E0
4.264849742E1,2.154781483E-2,1.077390760E-1,9.844957352E0,9.845570439E0
4.265048103E1,3.112462163E-2,1.005564705E-1,9.849745750E0,9.850308203E0
4.265249516E1,3.591302410E-2,1.125274822E-1,9.852140427E0,9.852848480E0
4.265447877E1,2.873042040E-2,9.576806426E-2,9.844957352E0,9.845465058E0
4.265646238E1,2.394201607E-2,9.097966552E-2,9.859322548E0,9.859771378E0
4.265847651E1,1.915361360E-2,1.005564705E-1,9.844957352E0,9.845489512E0
4.266046012E1,1.675941236E-2,9.337386489E-2,9.844957352E0,9.845414405E0
4.266244373E1,1.675941236E-2,7.661445439E-2,9.842563629E0,9.842876076E0
4.266445786E1,2.873042040E-2,9.097966552E-2,9.849745750E0,9.850207819E0
4.266644147E1,2.633621916E-2,9.576806426E-2,9.849745750E0,9.850246518E0
4.266842508E1,2.154781483E-2,1.029506698E-1,9.849745750E0,9.850307330E0
4.267043920E1,1.436521020E-2,1.005564705E-1,9.842563629E0,9.843087765E0
4.267242281E1,2.154781483E-2,9.097966552E-2,9.852140427E0,9.852584057E0
4.267440642E1,2.394201607E-2,9.097966552E-2,9.849745750E0,9.850195017E0
4.267642055E1,2.394201607E-2,7.661445439E-2,9.840168953E0,9.840496330E0
4.267840416E1,1.915361360E-2,8.619125932E-2,9.840168953E0,9.840565066E0
4.268038777E1,0.000000000E0,8.140286058E-2,9.847352028E0,9.847688479E0
4.268240190E1,7.182605099E-3,8.140286058E-2,9.828198433E0,9.828538165E0
4.268438551E1,2.394201700E-3,8.379705995E-2,9.830592155E0,9.830949588E0
4.268636912E1,-4.788403399E-3,7.900865376E-2,9.835380554E0,9.835699057E0
4.268838325E1,0.000000000E0,6.224924326E-2,9.847352028E0,9.847548778E0
4.269036686E1,3.351882473E-2,8.140286058E-2,9.842563629E0,9.842957316E0
4.269235047E1,3.112462163E-2,8.858546615E-2,9.847352028E0,9.847799657E0
4.269436460E1,2.154781483E-2,8.858546615E-2,9.852140427E0,9.852562239E0
4.269634821E1,3.112462163E-2,7.422025502E-2,9.842563629E0,9.842892674E0
4.269833182E1,3.351882473E-2,7.422025502E-2,9.840168953E0,9.840505941E0
4.270034594E1,2.633621916E-2,8.619125932E-2,9.840168953E0,9.840581667E0
4.270232956E1,2.394201607E-2,1.101332754E-1,9.832986832E0,9.833632726E0
4.270434368E1,2.154781483E-2,1.005564705E-1,9.840168953E0,9.840706323E0
4.270632729E1,2.633621916E-2,9.576806426E-2,9.847352028E0,9.847852917E0
4.270831090E1,1.915361360E-2,9.576806426E-2,9.866505623E0,9.866988983E0
4.271032503E1,2.873042040E-2,1.029506698E-1,9.861717224E0,9.862296431E0
4.271230864E1,3.351882473E-2,1.077390760E-1,9.852140427E0,9.852786520E0
4.271429225E1,2.873042040E-2,1.125274822E-1,9.849745750E0,9.850430408E0
4.271630638E1,1.915361360E-2,1.077390760E-1,9.844957352E0,9.845565490E0
4.271828999E1,1.436521020E-2,8.140286058E-2,9.840168953E0,9.840516135E0
4.272030412E1,1.915361360E-2,7.182604820E-2,9.852140427E0,9.852420861E0
4.272228773E1,1.915361360E-2,9.097966552E-2,9.840168953E0,9.840608171E0
4.272427134E1,2.394201607E-2,1.173158810E-1,9.842563629E0,9.843291880E0
4.272628547E1,2.873042040E-2,1.101332754E-1,9.849745750E0,9.850403348E0
4.272826908E1,1.915361360E-2,8.858546615E-2,9.849745750E0,9.850162719E0
4.273025269E1,1.915361360E-2,1.077390760E-1,9.866505623E0,9.867112434E0
4.273226681E1,2.633621916E-2,1.125274822E-1,9.866505623E0,9.867182437E0
4.273425042E1,2.394201607E-2,9.576806426E-2,9.873687744E0,9.874181202E0
4.273623404E1,2.873042040E-2,1.077390760E-1,9.852140427E0,9.852771393E0
4.273824816E1,3.351882473E-2,1.053448766E-1,9.844957352E0,9.845578008E0
4.274023177E1,2.394201607E-2,9.097966552E-2,9.837775230E0,9.838225043E0
4.274221538E1,2.154781483E-2,8.140286058E-2,9.847352028E0,9.847712054E0
4.274422951E1,2.154781483E-2,8.140286058E-2,9.852140427E0,9.852500278E0
4.274621312E1,2.154781483E-2,7.422025502E-2,9.849745750E0,9.850048949E0
4.274819673E1,2.154781483E-2,6.703764945E-2,9.856928825E0,9.857180338E0
4.275021086E1,1.675941236E-2,8.140286058E-2,9.847352028E0,9.847702740E0
4.275219447E1,1.197100803E-2,7.900865376E-2,9.849745750E0,9.850069899E0
4.275417808E1,2.633621916E-2,7.900865376E-2,9.856928825E0,9.857280651E0
4.275619221E1,2.394201607E-2,7.900865376E-2,9.852140427E0,9.852486314E0
4.275817582E1,2.154781483E-2,8.858546615E-2,9.844957352E0,9.845379472E0
4.276015943E1,1.436521020E-2,8.619125932E-2,9.852140427E0,9.852527913E0
4.276217356E1,3.591302410E-2,7.900865376E-2,9.842563629E0,9.842946251E0
4.276415717E1,3.830722719E-2,8.379705995E-2,9.842563629E0,9.842994879E0
4.276614078E1,3.830722719E-2,7.182604820E-2,9.840168953E0,9.840505650E0
4.276815490E1,3.112462163E-2,8.379705995E-2,9.844957352E0,9.845363170E0
4.277013851E1,3.830722719E-2,9.337386489E-2,9.844957352E0,9.845474665E0
4.277212212E1,3.112462163E-2,9.097966552E-2,9.847352028E0,9.847821485E0
4.277413625E1,2.394201607E-2,9.097966552E-2,9.854534149E0,9.854983197E0
4.277611986E1,1.675941236E-2,1.101332754E-1,9.868899345E0,9.869528079E0
4.277810347E1,1.675941236E-2,1.101332754E-1,9.864110947E0,9.864739986E0
4.278011760E1,2.633621916E-2,1.077390760E-1,9.849745750E0,9.850370178E0
4.278210121E1,3.591302410E-2,8.858546615E-2,9.849745750E0,9.850209565E0
4.278411534E1,4.070143029E-2,8.858546615E-2,9.849745750E0,9.850228187E0
4.278609895E1,3.830722719E-2,1.005564705E-1,9.847352028E0,9.847939937E0
4.278808256E1,2.873042040E-2,8.619125932E-2,9.854534149E0,9.854952951E0
4.279009669E1,3.112462163E-2,8.379705995E-2,9.859322548E0,9.859727775E0
4.279208030E1,3.112462163E-2,8.619125932E-2,9.868899345E0,9.869324798E0
4.279406391E1,3.112462163E-2,9.097966552E-2,9.856928825E0,9.857397827E0
4.279607804E1,4.788403213E-2,9.097966552E-2,9.859322548E0,9.859858583E0
4.279806165E1,3.830722719E-2,8.379705995E-2,9.871294022E0,9.871724016E0
4.280004526E1,1.675941236E-2,1.053448766E-1,9.861717224E0,9.862294106E0
4.280205938E1,1.436521020E-2,1.125274822E-1,9.854534149E0,9.855187065E0
4.280404299E1,1.197100803E-2,1.005564705E-1,9.840168953E0,9.840690013E0
4.280602660E1,3.351882473E-2,8.140286058E-2,9.835380554E0,9.835774529E0
4.280804073E1,3.351882473E-2,9.576806426E-2,9.842563629E0,9.843086601E0
4.281002434E1,2.633621916E-2,1.005564705E-1,9.859322548E0,9.859870501E0
4.281200795E1,1.675941236E-2,6.943184882E-2,9.844957352E0,9.845216448E0
4.281402208E1,7.182605099E-3,6.464344263E-2,9.842563629E0,9.842778528E0
4.281600569E1,1.197100803E-2,6.464344263E-2,9.844957352E0,9.845176857E0
4.281798930E1,4.309562966E-2,8.858546615E-2,9.837775230E0,9.838268450E0
4.282000343E1,2.633621916E-2,1.053448766E-1,9.840168953E0,9.840768068E0
4.282198704E1,1.675941236E-2,9.816227108E-2,9.859322548E0,9.859825445E0
4.282397065E1,4.788403399E-3,9.816227108E-2,9.861717224E0,9.862206922E0
4.282598478E1,2.394201700E-3,1.029506698E-1,9.847352028E0,9.847890461E0
4.282796839E1,-9.576806799E-3,7.661445439E-2,9.844957352E0,9.845260116E0
4.282995200E1,2.394201700E-3,7.182604820E-2,9.849745750E0,9.850007922E0
4.283196612E1,2.394201700E-3,6.943184882E-2,9.837775230E0,9.838020532E0
4.283394974E1,1.197100803E-2,8.619125932E-2,9.840168953E0,9.840553707E0
4.283593335E1,2.154781483E-2,8.140286058E-2,9.842563629E0,9.842923830E0
4.283794747E1,2.154781483E-2,9.097966552E-2,9.847352028E0,9.847795874E0
